"","Breaking.Bad","Planet.Earth","Sherlock","The.Shawshank.Redemption","Human.Planet","The.Blue.Planet","The.Godfather","Interstellar","Life","Pulp.Fiction","The.Dark.Knight","The.Godfather..Part.II","The.Good..the.Bad.and.the.Ugly","Valley.Uprising","X12.Angry.Men","Boyhood","Fight.Club","Schindler.s.List","The.Decalogue","The.Lord.of.the.Rings..The.Return.of.the.King","Goodfellas","Gravity","House.of.Cards","Inception","One.Flew.Over.the.Cuckoo.s.Nest","Seven.Samurai","Star.Wars","Star.Wars..Episode.V...The.Empire.Strikes.Back","The.Lord.of.the.Rings..The.Fellowship.of.the.Ring","Casablanca","City.of.God","Forrest.Gump","It.s.a.Wonderful.Life","Once.Upon.a.Time.in.the.West","Se7en","Tell.It.on.the.Mountain","The.Lego.Movie","The.Lord.of.the.Rings..The.Two.Towers","The.Matrix"
"422","0.443769611524506","0","0.235192810161865","0.74361638906166","0.375449476402779","0.363697848082045","0.544976320703469","0.420481320729272","0.107097544874883","0.547552165654846","0.470188304935651","0","0.318212278945701","0.386126335280129","0.679632583370984","0.0955026017837972","0.234971064859041","0.408590309638093","0.223916611933148","0.384881878495931","0.492686826184985","0.254771649138193","0.779745390097738","0.587828434956811","0.898226433044746","0.61587178776788","0.484681747577781","0.680717217226045","1.57934528124513","0.28563525382145","0","0.559299441351958","0.466361171608302","0.918494980285596","0","0.803886046290664","0.104330020911557","0","0.647358248085541"
"428","0.811052438323519","0.963746749833407","0.47417153481373","0.746179545355106","1.35742088993834","0.780128793134179","0.791039696287129","0.618751525188871","0.370563990916704","0","0.0877681102682389","0.352989850139866","0.167631436832623","0.240134404177018","0.464130449979906","0","0.545992779919028","0.206030993162278","0.513825417516304","0.681128737135642","0","0","0.531094226812705","0.681415486645194","0","0","0.69397152892963","0.263673425013027","0.70416318889052","0.296909841265022","0","0","0.216105121509357","0.773922667446441","0","0.351876253961265","0.980695147066156","0.852230508374673","0.753893812601819"
"438","0.638870136611844","0.173593660868383","0","0","0","0","0.362110034038707","0.384378031304224","0.126149161459462","0","0","0","0","0","0","0.0495333367552595","0","1.43188694170958","0","0.332986703238938","0.263256330502983","0","0","0","0","0.957463593907331","0","0.613765532630373","0","1.2634069767568","2.20180785072706","0.984769595606698","0","0","0","0","0","0","0"
"447","0","0","0","0.351351909983589","1.20768170171653","0","0.31054069511228","1.16598165298747","0","0.583878148576558","0","0","0.291916500084423","0.744697947091313","0.135966514709081","0","0","0.215271720755705","0","0.375093829174617","0","0.376423025863312","0","0.660477662684131","0","0.322616117494848","0","0.275499482135666","0","0","0.139010443343888","0","1.24815332498397","0","0.260060176512083","0.429147149737225","0","0","0"
"458","1.25482204984802","0","0.47417153481373","0.875816023075066","0.284665290489909","0.305108345683109","0.995484812231854","0","0.477661535791587","0.411531583665934","0.27865290423125","0","0.485843715778324","0.626260739457148","0.808995213598551","0.0955026017837972","0","0.614621302800371","0.513825417516304","0.681128737135642","0.40861786544211","0","0","1.26924392160201","0.395241920056801","0.61587178776788","0.313617504533074","0.944390642239072","0.715224479433006","0.582545095086472","0","0.559299441351958","0.217811763740818","1.30117673013003","0","0.88155647523978","0.338714364630348","0.295882223214998","1.40125206068736"
"472","0","0.681211020577319","0","0","0","0","0","0.202610881516143","0","0.445959366959438","0","0","0.484654996900298","0.910569539336916","0.308750274131074","0","0","0","0.36233388810685","0.501694756706129","0","0.643784612068305","0","0","0.857320248600775","0","0","0.37186878662883","0.34996848081682","0","0","0","1.13153210006383","0","0","0","0","0.386383421526803","0.436837290229444"
"477","1.89476076961502","0.147056737637198","0.795963024001097","0.956812660894139","0.93775528169942","0.305108345683109","2.67209314582753","1.41228570024384","0.510729725871662","0.427828348784379","0","1.22494321059863","0.918047532065421","0.531687116633646","0.464130449979906","1.05016154988175","0","1.62516541061466","0.513825417516304","1.83469777563374","0.292507033892203","0.399824991745706","0","0.874434367761627","0","0.569288112998782","0.313617504533074","2.36069206595382","0.278951025748148","2.62191700286976","3.18771633887705","0.995902988746762","0.56010263293092","0.773922667446441","1.13830244398637","0.604291577111173","0.338714364630348","0.295882223214998","0.753893812601819"
"504","0.505288300289065","0","0","0","0.324000056752106","1.40358528986049","0","0","0.114908970758315","0","0.239181717649535","0.294875768419922","0.639276615507987","0","0.977014699869905","0","0.272985903230591","0","0.445698440565053","0.607006215048448","0","0","0.490277674074237","0.422603135482616","0.442507693375846","0.262691873348799","1.52706823837117","0.214813829711999","1.16688193113745","0","0","0.5075555799226","0","0.402755761410491","0.579699134331068","0.337261611959374","0","0.283593207635428","1.02481439245084"
"508","0.233913061365792","0","0.350113436895675","0","0","0.2315677967011","0.301869399293603","0","0.505341496613649","0.270836889999551","0","0","0","0","0","2.05284494128727","0.573745913397747","0.481054522153677","0.211701084276611","0.471247235913505","0","0.208969168568612","0","0","0.158514912991631","0.685499839776646","0","0.28801847240359","0","0","0.675863969946653","0.896277391512934","0","0","1.29053616931345","0.160194971394018","0","1.43125121683107","0"
"543","0.505288300289065","0","0","0.648170527847283","0.633845527079059","1.12506680568779","0","0","1.08292999714654","0","1.38647227783781","0.815822959295118","0.176736033651779","0","1.02136146638882","0","0.726738606598721","0","0.445698440565053","0.607006215048448","0.905176142690841","0","0.774721341156384","1.27634684352831","0.808805728448074","0.262691873348799","1.51677972222895","0.657140266507179","0.935586478164686","0.405868907553903","0","1.18091673944043","0","0.376445883400163","0.579699134331068","0.337261611959374","1.05009076507915","0.283593207635428","1.12728391258097"
"584","0.949057911813571","0.42302962168597","0.235192810161865","1.47081985955011","0.324000056752106","1.96228064347857","0.544976320703469","0","0.222006515633197","0.830491618796445","0.621601912316947","0.743935636498593","0.814665719084826","0.386126335280129","1.65664728324089","0.247214738582575","0.507956968089633","0.893097424780454","0.669615052498202","1.39667805237379","0.492686826184985","0.254771649138193","1.39679259198824","1.01043157043943","1.65271806277822","1.72631655536409","0.902450993875729","0.895531046938044","2.12146969268555","0.67919419196445","0.599756836883131","1.43276061637639","0.847945845898454","1.56383663557515","0.579699134331068","1.90946288055358","0.612968791178472","0.626231650661327","2.12306405059465"
"613","0.573661634291696","0.205858571848468","0.264730723172125","0","0","0","0","0","0.49308014181858","0","0.993277143804706","0.581977959002958","0","0","0","0","1.66077945429013","0","0.401072096863761","0","1.5235918362775","0.382434162150321","0.305681879799457","0","0.290097904650375","0","0","0","0.413493747034806","0","0","0","0","0.29669355180082","0","0","0.822675738310109","0.413149353306474","0.288631504078812"
"626","0.0509336612498295","0.799631735546346","0.0715092198194149","0","0.302072386472964","0.265585767038837","","","0.848630141037293","0.462456522672988","0","0","0.0834047143098352","0.611376140183894","0.0388475756311659","0.328337538654146","0","0.119730070905851","0.357216668510961","0.0714129434045864","0","0.588659507580043","0","0.0997167726724454","0","0.557489022067966","0","0.209526688184252","0.0619891168329217","0.519210540513932","0.0481248936167633","0","0.352580481704677","0","1.22505698817306","0.486552846625281","0","0.380926551824402","0.306749280198307"
"642","0.443769611524506","0","0","0.585681034250915","0","0","0.544976320703469","0","0.107097544874883","0.411531583665934","0.27865290423125","0","0.318212278945701","0.386126335280129","0.344864763618646","0.0955026017837972","0","0.408590309638093","0","0","0.40861786544211","0","0","0.587828434956811","0.395241920056801","0.61587178776788","0","0.680717217226045","0.715224479433006","0.28563525382145","0","0.559299441351958","0.217811763740818","0.527254062683586","0","0.529680221278515","0","0","0.647358248085541"
"644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"648","0","0","0","0","0.662175328418964","0.551518859957782","0.0887259128892229","","0.618311593857579","0.166822328164731","0","0","0.0834047143098352","0","1.27649393751439","0.0891921947184009","0","0.0615062059302013","0","0","0.455411690013365","0","0.655093642241415","0.657064208137581","0","0","0","0.0787141377530475","0.265356148737108","0","0","0","0","0.558614834666156","0.0743029075748809","0","0","0","0"
"683","0","0.178143343368273","0","0","0","0","0.677855838343909","0.477401893048477","0","0","0","0.622291572046232","","0.151330376303444","0.102916758043691","0.549773375350692","0","0.511388427259775","0","0.462225567356416","0","0","0","0","0","0","0","0","0","0.782998651243291","0","0","0.0768587861513621","0","0","0","0","0","0"
"691","0.0482170494402595","0","0","0.112003367792548","0.0899052713515975","0","0.0862998749530462","0.0580440242838744","0","0.142609449594793","0","0","0.250138698410933","","0","0","0","0","0","0","0","0.133274997248569","0","0.0643396270388108","0","0","0","0","0","0","0","0","0.18670087764364","0","0","0.0841384410499694","0","0","0"
"715","0","0","0","0.0702703819967177","0.0897216529251877","0","0","0.233196330597493","0","","0","0","0","0.148939589418262","0","0","0","0","0","0.0750187658349235","0","0.0752846051726623","0","0.0622937916661144","0","0.0645232234989696","0","0","0","0","0.0278020886687776","0","0.249630664996795","0","0","0.0858294299474451","0","0","0"
"736","0.0482170494402595","0","0","0.112003367792548","0.0899052713515975","0","0.0862998749530462","0.0580440242838744","0","0.142609449594793","0","0","0.250138698410933","","0","0","0","0","0","0","0","0.133274997248569","0","0.0643396270388108","0","0","0","0","0","0","0","0","0.18670087764364","0","0","0.0841384410499694","0","0","0"
"792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"794","0.443769611524506","0.1467809904725","0","0.585681034250915","0","0","1.22283215904738","0.409864932543096","0.107097544874883","0.857490950625372","0.27865290423125","0.622291572046232","0.802867275845999","0.842704745706712","0.344864763618646","0.64527597713449","0","0.919978736897868","0.36233388810685","0.963920324062545","0.40861786544211","0.643784612068305","0","0.587828434956811","1.25256216865758","0.61587178776788","0","1.05258600385488","1.06519296024983","1.06863390506474","0","0.559299441351958","1.11876750535056","0.527254062683586","0","0.529680221278515","0","0.386383421526803","1.08419553831499"
"830","0","0.173593660868383","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0495333367552595","0","1.43188694170958","0","0","0","0","0","0","0","0.445104292208427","0","0","0","0.529098046711627","0","0.439195623543898","0","0","0","0","0","0","0"
"852","0.0509336612498295","0.0326792750304884","0.0715092198194149","0","0.0851942615899374","0","","0.0891559985333298","0","0","0","0","0","0.0647894916570283","0","0.111197372118014","0","0.0582238649756501","0","0.0714129434045864","0","0","0","0","0","0","0","0.130812550431205","0.0619891168329217","0.161357710933365","0.00573424896045802","0","0","0","0.112540252288624","0","0","0","0"
"876","0.0509336612498295","0.799631735546346","0.0715092198194149","0","0.0851942615899374","0","","0.0891559985333298","0.848630141037293","0.295634194508257","0","0","0","0.611376140183894","0","0.111197372118014","0","0.0582238649756501","0.357216668510961","0.0714129434045864","0","0","0","0","0","0","0","0.130812550431205","0.0619891168329217","0.161357710933365","0.00573424896045802","0","0.352580481704677","0","1.15075408059818","0.486552846625281","0","0.380926551824402","0.306749280198307"
"890","0","0.766952460515857","0.483269808993439","0.46992973089954","0","0","0","0","0.848630141037293","0.295634194508257","0","0","0.527886300772518","0.546586648526866","0","0","0","0","0.357216668510961","0","0","0.335254122994768","0","0","0","0","0","0","0","0","0.102491213310961","0","0.352580481704677","0","1.03821382830956","0.486552846625281","0.250330274384202","0.380926551824402","0.306749280198307"
"906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"915","0.213025368164686","0","0.0895648630455779","0.162042631961821","0.0774613675817383","0","0","0","1.32695950059839","0","","","0","0","0","0.0318306711084089","","0.232152738602796","0.76528763967483","0","0.723804574347859","0.382434162150321","0.696037599114263","0","0.290097904650375","0","0.406183518569043","0.110581609198795","0.413493747034806","0.101467226888476","0","0.074867807389108","0","0.29669355180082","0","0","1.27965165327828","0.53387233604047","0.288631504078812"
